customer_id,feature
482,Project Creation
482,Task Creation
507,Attachments
507,SSO
561,Project Creation
561,Comments
561,API Access
781,Project Creation
781,Comments
781,Advanced Reports
169,Attachments
169,Comments
169,Dashboards
43,Task Creation
43,Attachments
43,Comments
863,Project Creation
863,Task Creation
509,Task Creation
509,Comments
509,Advanced Reports
509,SSO
399,Project Creation
983,Attachments
983,Automations
713,Task Creation
713,Comments
713,Attachments
452,Attachments
452,Project Creation
452,SSO
452,Advanced Reports
553,Attachments
553,Comments
553,Advanced Reports
553,API Access
545,Attachments
253,Attachments
253,Task Creation
18,Project Creation
18,Automations
603,Attachments
603,Permission Control
603,Automations
555,Comments
555,Task Creation
555,Permission Control
639,Project Creation
639,Comments
639,Automations
831,Task Creation
831,Attachments
831,Automations
858,Comments
858,Task Creation
858,Advanced Reports
858,SSO
352,Project Creation
97,Task Creation
97,Project Creation
97,Attachments
418,Comments
418,Dashboards
764,Attachments
764,Comments
764,Dashboards
549,Task Creation
954,Project Creation
954,SSO
170,Project Creation
127,Task Creation
127,Comments
127,SSO
127,API Access
191,Comments
191,Project Creation
191,Permission Control
510,Attachments
510,Permission Control
510,Automations
267,Task Creation
267,Automations
267,Dashboards
689,Attachments
689,Comments
689,Permission Control
689,Automations
856,Project Creation
856,Attachments
856,Comments
671,Project Creation
671,API Access
768,Attachments
768,Permission Control
768,Dashboards
597,Comments
597,Task Creation
597,Automations
597,Permission Control
407,Attachments
407,Comments
2,Attachments
2,Project Creation
2,API Access
2,Advanced Reports
136,Attachments
136,Comments
136,Task Creation
602,Task Creation
602,Project Creation
602,Comments
392,Project Creation
392,Task Creation
392,Comments
999,Project Creation
532,Attachments
532,Project Creation
532,Comments
400,Comments
400,Automations
400,Permission Control
906,Project Creation
906,Permission Control
906,Automations
309,Comments
309,Project Creation
309,Advanced Reports
309,API Access
277,Attachments
277,Automations
948,Attachments
948,Comments
948,Project Creation
276,Project Creation
893,Comments
893,SSO
661,Attachments
661,Task Creation
790,Attachments
790,Permission Control
129,Task Creation
129,Attachments
129,SSO
129,API Access
361,Attachments
361,Comments
361,SSO
703,Task Creation
703,Dashboards
703,Automations
138,Attachments
138,Comments
138,Advanced Reports
808,Attachments
808,Comments
81,Comments
970,Task Creation
970,Automations
102,Task Creation
451,Project Creation
451,Dashboards
451,Permission Control
258,Comments
258,Advanced Reports
141,Project Creation
141,Comments
141,Advanced Reports
141,SSO
724,Task Creation
724,Attachments
724,Dashboards
724,Automations
392,Project Creation
392,Attachments
67,Task Creation
67,Project Creation
67,Dashboards
919,Attachments
919,Comments
919,Project Creation
90,Task Creation
90,Project Creation
90,Dashboards
90,Automations
97,Comments
815,Comments
300,Attachments
300,Project Creation
300,Dashboards
300,Permission Control
511,Attachments
893,Project Creation
893,Task Creation
893,Advanced Reports
893,API Access
205,Attachments
205,Dashboards
205,Automations
774,Comments
774,Task Creation
774,Attachments
618,Project Creation
618,Attachments
444,Attachments
444,Project Creation
550,Attachments
218,Comments
218,Attachments
218,Dashboards
188,Project Creation
188,Advanced Reports
188,API Access
417,Comments
417,Attachments
417,Advanced Reports
417,API Access
998,Project Creation
998,Dashboards
651,Comments
651,Attachments
651,Automations
651,Dashboards
894,Comments
894,Attachments
894,Permission Control
894,Dashboards
952,Attachments
881,Comments
881,Permission Control
881,Automations
307,Attachments
307,Comments
307,Permission Control
557,Comments
557,Project Creation
557,Automations
437,Project Creation
350,Task Creation
358,Project Creation
358,Comments
635,Comments
635,Attachments
635,Project Creation
140,Project Creation
784,Project Creation
784,SSO
784,Advanced Reports
290,Task Creation
290,SSO
290,API Access
365,Comments
365,Project Creation
365,Automations
53,Comments
53,Automations
53,Permission Control
480,Project Creation
480,Task Creation
480,Attachments
888,Attachments
888,Task Creation
888,Project Creation
59,Comments
59,Advanced Reports
59,API Access
592,Project Creation
92,Comments
92,Attachments
92,Dashboards
626,Attachments
626,Project Creation
626,Automations
626,Dashboards
929,Task Creation
929,SSO
192,Attachments
192,Permission Control
192,Automations
378,Attachments
784,Comments
784,API Access
330,Task Creation
138,Project Creation
138,API Access
224,Task Creation
224,Project Creation
224,API Access
224,Advanced Reports
659,Project Creation
659,Task Creation
659,Dashboards
296,Attachments
296,API Access
296,SSO
420,Comments
627,Task Creation
627,Comments
627,Dashboards
792,Attachments
792,Project Creation
792,Permission Control
792,Dashboards
570,Attachments
570,SSO
374,Project Creation
374,Dashboards
374,Automations
771,Comments
771,SSO
870,Comments
870,Permission Control
636,Task Creation
636,Comments
636,API Access
209,Attachments
209,Advanced Reports
658,Task Creation
658,Advanced Reports
658,API Access
298,Project Creation
298,SSO
298,API Access
430,Project Creation
430,Comments
430,Advanced Reports
430,SSO
842,Project Creation
842,Attachments
842,Task Creation
698,Project Creation
698,SSO
895,Comments
895,Attachments
895,Permission Control
194,Attachments
194,Advanced Reports
601,Task Creation
601,Project Creation
601,SSO
601,API Access
361,Attachments
361,Project Creation
361,API Access
361,Advanced Reports
468,Project Creation
468,Permission Control
468,Dashboards
246,Attachments
246,Permission Control
246,Dashboards
868,Attachments
868,Comments
58,Project Creation
58,Attachments
58,API Access
58,Advanced Reports
150,Project Creation
206,Comments
857,Project Creation
857,Comments
857,Dashboards
874,Project Creation
874,Attachments
874,Dashboards
874,Automations
954,Task Creation
954,Project Creation
954,SSO
954,Advanced Reports
774,Attachments
742,Task Creation
742,SSO
742,Advanced Reports
671,Project Creation
671,Task Creation
671,API Access
387,Project Creation
387,Task Creation
387,API Access
665,Task Creation
406,Comments
406,SSO
679,Attachments
679,Project Creation
679,Dashboards
679,Automations
750,Task Creation
750,Project Creation
750,Permission Control
615,Comments
615,API Access
554,Task Creation
554,Attachments
995,Attachments
995,Project Creation
995,Advanced Reports
995,API Access
331,Comments
331,Attachments
331,Permission Control
331,Dashboards
360,Project Creation
360,SSO
360,Advanced Reports
86,Task Creation
86,Attachments
86,Dashboards
86,Automations
678,Attachments
678,Task Creation
678,Automations
678,Dashboards
773,Comments
773,Task Creation
773,Project Creation
545,Attachments
447,Project Creation
447,Comments
447,Permission Control
447,Automations
725,Comments
725,Advanced Reports
725,API Access
757,Task Creation
43,Comments
43,Task Creation
627,Comments
627,Automations
627,Dashboards
159,Task Creation
159,SSO
744,Project Creation
744,Advanced Reports
755,Attachments
251,Project Creation
251,Attachments
251,Advanced Reports
251,API Access
490,Comments
490,Attachments
490,Permission Control
490,Dashboards
638,Comments
638,Task Creation
638,Advanced Reports
638,SSO
250,Attachments
250,Project Creation
250,API Access
427,Project Creation
427,Task Creation
384,Task Creation
384,Project Creation
384,Permission Control
384,Automations
483,Task Creation
483,Permission Control
280,Project Creation
280,Task Creation
280,Attachments
676,Project Creation
676,Advanced Reports
676,API Access
322,Attachments
322,Task Creation
322,Dashboards
580,Project Creation
580,API Access
580,Advanced Reports
591,Project Creation
591,Dashboards
330,Task Creation
527,Attachments
527,Task Creation
527,Dashboards
527,Permission Control
315,Task Creation
315,Attachments
315,Comments
339,Comments
514,Attachments
514,Task Creation
559,Attachments
559,SSO
559,Advanced Reports
367,Project Creation
367,Task Creation
367,SSO
367,Advanced Reports
184,Comments
184,Attachments
184,Task Creation
640,Attachments
640,Project Creation
640,Task Creation
630,Task Creation
630,Attachments
630,SSO
630,Task Creation
630,API Access
630,Advanced Reports
927,Task Creation
127,Project Creation
127,Comments
127,SSO
127,API Access
320,Attachments
331,Project Creation
331,Automations
16,Project Creation
16,SSO
346,Project Creation
346,Task Creation
346,Attachments
8,Comments
8,Attachments
8,Dashboards
8,Permission Control
342,Comments
508,Attachments
508,Project Creation
508,Automations
550,Task Creation
275,Attachments
275,Project Creation
503,Project Creation
503,SSO
503,Advanced Reports
94,Project Creation
94,Task Creation
94,Automations
94,Permission Control
695,Project Creation
695,Task Creation
695,Permission Control
227,Attachments
227,Comments
227,Dashboards
974,Task Creation
837,Project Creation
837,Attachments
837,SSO
837,API Access
724,Task Creation
724,Attachments
724,Automations
513,Project Creation
513,Dashboards
702,Comments
702,Task Creation
758,Comments
758,SSO
723,Task Creation
723,Advanced Reports
905,Project Creation
905,Comments
905,SSO
438,Comments
438,Task Creation
438,Attachments
534,Task Creation
534,API Access
26,Task Creation
26,Attachments
26,Automations
960,Task Creation
587,Comments
587,Dashboards
587,Automations
431,Task Creation
431,Attachments
431,SSO
431,Advanced Reports
71,Attachments
71,Comments
71,API Access
71,SSO
665,Comments
665,Project Creation
489,Attachments
489,Comments
408,Project Creation
408,Comments
411,Project Creation
411,API Access
411,Advanced Reports
615,Project Creation
615,Advanced Reports
893,Project Creation
893,Comments
893,Advanced Reports
893,API Access
208,Attachments
260,Project Creation
260,Comments
260,Task Creation
887,Comments
887,Attachments
887,Project Creation
728,Task Creation
728,Attachments
728,Comments
827,Attachments
827,Task Creation
827,Project Creation
178,Attachments
706,Comments
706,Dashboards
861,Comments
861,Attachments
861,API Access
861,Advanced Reports
675,Task Creation
675,Attachments
675,Permission Control
675,Automations
672,Project Creation
672,SSO
366,Task Creation
366,Comments
911,Project Creation
911,Attachments
529,Comments
529,Attachments
529,API Access
529,SSO
657,Attachments
657,Task Creation
657,API Access
657,SSO
811,Attachments
811,API Access
371,Comments
371,Project Creation
371,API Access
371,Advanced Reports
284,Comments
284,API Access
284,SSO
636,Project Creation
636,Attachments
636,Advanced Reports
670,Project Creation
670,API Access
654,Comments
654,Project Creation
799,Attachments
799,Permission Control
62,Project Creation
62,SSO
999,Task Creation
999,Project Creation
999,Attachments
337,Attachments
337,Comments
337,API Access
265,Comments
265,Permission Control
388,Task Creation
388,Attachments
940,Attachments
940,Task Creation
940,Automations
940,Dashboards
865,Comments
865,Project Creation
151,Task Creation
564,Attachments
564,Advanced Reports
285,Comments
737,Project Creation
737,Comments
737,Permission Control
202,Task Creation
202,Attachments
202,Permission Control
45,Task Creation
45,Attachments
45,Comments
706,Task Creation
706,Dashboards
421,Task Creation
421,SSO
743,Project Creation
743,Comments
743,Dashboards
743,Permission Control
200,Comments
200,Dashboards
200,Automations
871,Comments
871,Project Creation
914,Comments
914,Dashboards
138,Task Creation
138,Comments
138,Advanced Reports
443,Attachments
443,Project Creation
592,Comments
592,Attachments
103,Project Creation
103,SSO
103,API Access
505,Attachments
505,Comments
505,Dashboards
505,Permission Control
406,Task Creation
406,Attachments
406,Advanced Reports
292,Attachments
292,Project Creation
292,Permission Control
292,Automations
91,Attachments
91,Project Creation
91,Advanced Reports
91,SSO
411,Task Creation
411,Project Creation
411,SSO
411,API Access
264,Task Creation
264,Dashboards
799,Task Creation
799,Attachments
799,Dashboards
799,Permission Control
101,Project Creation
101,API Access
668,Attachments
668,Comments
668,Permission Control
668,Automations
673,Comments
673,Attachments
673,Project Creation
319,Project Creation
319,API Access
548,Project Creation
548,Comments
548,Permission Control
548,Automations
393,Comments
393,Project Creation
393,Automations
385,Task Creation
385,Dashboards
385,Permission Control
232,Task Creation
232,Project Creation
141,Task Creation
141,Attachments
141,API Access
141,Advanced Reports
305,Task Creation
305,Comments
305,Automations
305,Dashboards
249,Project Creation
249,Comments
359,Comments
359,Project Creation
359,Dashboards
532,Task Creation
420,Comments
663,Project Creation
663,Attachments
233,Comments
196,Attachments
196,Advanced Reports
196,API Access
736,Task Creation
736,Comments
472,Project Creation
472,Attachments
472,SSO
491,Task Creation
491,Project Creation
491,Advanced Reports
491,API Access
628,Comments
628,Task Creation
628,Dashboards
628,Permission Control
