customer_id,mrr,plan,contracting_date,segment,interaction_date,interaction_type,nps_last_research,event_date,logins_last_week,finished_tasks,active_users,num_opened_tickets,API Access,Advanced Reports,Attachments,Automations,Comments,Dashboards,Permission Control,Project Creation,SSO,Task Creation,weeks_since_last_interaction,tenure_in_years,weeks_since_last_usage_extraction
862,458.31,Pro,2022-10-25,Enterprise,2025-05-30,Reunião QBR,8.0,2024-02-05,21.5,27.25,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,78.0,4.101861993428258,147.0
863,60.83,Basic,2022-09-23,SMB,2025-06-12,Reunião QBR,1.0,2025-05-11,32.57142857142857,48.42857142857143,13.857142857142858,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,76.0,4.189485213581599,81.0
864,1402.49,Enterprise,2020-09-27,Mid-Market,2022-11-01,Email de Acompanhamento,8.0,2023-03-09,12.75,71.25,12.25,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,213.0,6.175987485334376,194.0
865,51.23,Basic,2022-01-29,Enterprise,2024-09-23,Email de Acompanhamento,3.0,2024-06-13,19.11111111111111,42.44444444444444,11.666666666666666,0.2222222222222222,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,114.0,4.838444687842278,128.0
866,73.53,Basic,2021-01-25,Enterprise,2021-02-16,Suporte Técnico,5.0,2022-12-20,19.6,31.6,11.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,302.0,5.849383842994066,206.0
867,535.75,Enterprise,2023-07-20,Mid-Market,2024-11-07,Email de Acompanhamento,,2026-06-07,21.5,47.0,10.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,107.0,3.3675564681724848,25.0
868,24.39,Basic,2023-08-09,SMB,2025-09-27,Reunião QBR,0.0,2025-11-20,22.0,71.5,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,3.3127994524298425,53.0
869,1661.13,Enterprise,2023-10-31,SMB,2026-03-10,Suporte Técnico,0.0,2026-07-13,35.666666666666664,59.166666666666664,7.5,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,38.0,3.0855578370978782,20.0
870,337.57,Pro,2022-04-22,Enterprise,2024-11-04,Reunião QBR,4.0,2024-12-26,22.714285714285715,69.14285714285714,8.285714285714286,0.14285714285714285,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,108.0,4.611171960569551,100.0
871,44.47,Basic,2021-03-08,Mid-Market,2023-02-20,Reunião QBR,6.0,2024-03-05,17.375,54.75,14.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,197.0,5.734367868553171,143.0
872,555.24,Enterprise,2022-10-21,SMB,2023-11-11,Reunião QBR,0.0,2025-04-26,32.0,49.2,5.2,1.8,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,159.0,4.112814895947426,83.0
873,88.21,Basic,2020-10-02,Enterprise,2022-09-29,Email de Acompanhamento,3.0,2023-02-28,12.75,48.0,8.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,217.0,6.162299569808369,196.0
874,353.7,Pro,2022-03-04,SMB,2022-07-03,Reunião QBR,,2024-07-22,27.285714285714285,33.714285714285715,13.142857142857142,0.2857142857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,230.0,4.745345016429354,123.0
875,1298.43,Enterprise,2021-10-29,Mid-Market,2024-02-26,Email de Acompanhamento,,2024-10-21,26.0,29.75,11.25,2.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,144.0,5.090826106800548,110.0
876,94.73,Basic,2020-07-19,Enterprise,2022-10-25,Email de Acompanhamento,5.0,2022-05-23,8.666666666666666,44.333333333333336,14.333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,214.0,6.3676183026984745,236.0
877,770.62,Enterprise,2022-09-07,SMB,2024-08-30,Suporte Técnico,4.0,2025-07-05,24.25,48.625,12.5,1.625,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,117.0,4.23329682365827,73.0
878,80.4,Basic,2021-01-07,Mid-Market,2023-04-10,Suporte Técnico,5.0,2023-06-06,18.0,57.6,9.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,190.0,5.898676403468736,182.0
879,1461.47,Enterprise,2021-01-21,Mid-Market,2023-10-18,Reunião QBR,5.0,2023-09-27,25.666666666666668,40.5,12.666666666666666,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,162.0,5.860337745321771,165.0
880,78.69,Basic,2022-10-31,Enterprise,2025-02-07,Reunião QBR,8.0,2023-03-24,4.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94.0,4.0854326396495075,192.0
881,155.79,Pro,2021-08-30,SMB,,,,2022-09-23,34.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,5.255134641716111,218.0
882,1495.55,Enterprise,2020-09-02,Enterprise,2022-04-21,Email de Acompanhamento,,2023-07-08,26.0,66.4,10.6,1.8,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,240.0,6.244427062964411,177.0
883,56.91,Basic,2020-11-15,SMB,2023-03-30,Suporte Técnico,8.0,2022-12-19,15.333333333333334,83.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,191.0,6.0418459131795075,206.0
884,284.4,Pro,2020-01-09,SMB,2021-11-24,Suporte Técnico,3.0,2022-08-28,19.166666666666668,57.666666666666664,13.833333333333334,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,261.0,6.893234258897145,222.0
885,453.45,Pro,2021-05-09,Mid-Market,2023-11-04,Reunião QBR,9.0,2024-03-15,14.5,21.0,15.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,160.0,5.564582382473756,141.0
886,1125.57,Enterprise,2020-04-16,Mid-Market,2022-01-10,Reunião QBR,9.0,2022-04-06,23.833333333333332,33.5,9.166666666666666,1.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,255.0,6.624951114587407,242.0
887,78.97,Basic,2020-08-03,SMB,2023-05-18,Reunião QBR,9.0,2021-11-02,26.666666666666668,54.0,8.333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,184.0,6.3265545561204535,265.0
888,80.72,Basic,2022-06-18,Enterprise,2024-04-09,Reunião QBR,,2025-05-26,24.166666666666668,61.5,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,138.0,4.455093099671413,79.0
889,1781.16,Enterprise,2021-10-13,Enterprise,2024-06-29,Email de Acompanhamento,,2024-09-10,12.5,64.75,16.5,1.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,126.0,5.134641716111364,116.0
890,371.72,Pro,2023-10-20,SMB,,,,2026-05-28,27.714285714285715,39.714285714285715,9.428571428571429,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,3.1156741957563314,26.0
891,38.27,Basic,2022-10-22,Mid-Market,2024-11-02,Email de Acompanhamento,7.0,2025-05-02,18.8,68.6,13.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,108.0,4.110076670317635,82.0
892,1579.0,Enterprise,2021-06-24,SMB,2023-01-17,Suporte Técnico,1.0,2023-10-20,27.75,59.0,13.75,1.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,202.0,5.438612505705157,162.0
893,1101.4,Enterprise,2022-03-08,SMB,2024-05-12,Email de Acompanhamento,,2024-12-12,18.1,31.7,9.2,1.4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,133.0,4.734392113910187,102.0
894,114.31,Pro,2023-12-31,Enterprise,2024-12-06,Reunião QBR,3.0,2026-01-02,35.375,42.75,11.75,0.875,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,103.0,2.91854893908282,47.0
895,366.99,Pro,2022-03-31,Mid-Market,,,,2024-09-15,31.5,65.33333333333333,11.166666666666666,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,4.671412924424973,115.0
896,549.36,Enterprise,2022-07-13,Mid-Market,2025-04-25,Suporte Técnico,6.0,2024-01-07,26.5,70.25,14.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,83.0,4.386637458926615,151.0
897,39.88,Basic,2022-07-03,Enterprise,,,,2024-04-16,35.0,55.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.414019715224534,137.0
898,981.07,Enterprise,2021-05-13,Mid-Market,2023-11-28,Email de Acompanhamento,,2023-07-20,28.333333333333332,37.333333333333336,11.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,157.0,5.553628480146052,175.0
899,1687.97,Enterprise,2023-10-11,Mid-Market,2024-02-22,Email de Acompanhamento,6.0,2026-10-05,35.57142857142857,43.42857142857143,7.714285714285714,2.5714285714285716,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,144.0,3.14031485284052,8.0
900,286.63,Pro,2023-06-22,SMB,2025-12-11,Reunião QBR,3.0,2026-05-08,17.625,44.625,6.625,0.875,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,50.0,3.4442162902121836,29.0
901,41.66,Basic,2022-08-20,SMB,,,,2025-07-17,19.6,46.8,9.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,4.282584884994524,71.0
902,573.28,Enterprise,2020-05-20,Mid-Market,2021-07-08,Email de Acompanhamento,2.0,2022-03-06,28.375,53.625,11.25,1.625,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,281.0,6.5318732890105595,247.0
903,1040.17,Enterprise,2021-06-07,SMB,2023-02-03,Email de Acompanhamento,0.0,2023-03-14,28.6,41.4,8.4,2.2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,199.0,5.4851665905979,194.0
904,1083.93,Enterprise,2021-06-16,SMB,2023-10-16,Email de Acompanhamento,1.0,2023-05-02,9.6,40.8,11.2,1.2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,163.0,5.4605203103605655,187.0
905,1899.11,Enterprise,2020-07-26,SMB,,,,2023-06-16,13.5,68.33333333333333,13.0,1.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,6.348455220962065,180.0
906,398.58,Pro,2023-10-18,Enterprise,2024-04-22,Email de Acompanhamento,,2026-06-30,26.0,79.25,10.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,136.0,3.1211498973305956,22.0
907,327.0,Pro,2021-08-08,SMB,2024-07-02,Email de Acompanhamento,,2023-12-10,24.5,59.25,9.25,0.25,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,126.0,5.315381104518484,155.0
908,196.23,Pro,2020-12-16,Enterprise,2022-10-13,Email de Acompanhamento,4.0,2023-11-04,31.833333333333332,55.166666666666664,11.833333333333334,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,215.0,5.956980836918263,160.0
909,738.09,Enterprise,2021-04-10,Enterprise,2023-06-10,Reunião QBR,2.0,2024-03-27,16.0,53.42857142857143,4.714285714285714,1.5714285714285714,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,181.0,5.643998174349612,139.0
910,25.47,Basic,2020-08-17,Enterprise,2022-12-17,Reunião QBR,8.0,2023-01-31,30.0,37.857142857142854,8.714285714285714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,206.0,6.288228392647634,200.0
911,88.11,Basic,2023-12-31,SMB,2026-05-15,Suporte Técnico,0.0,2026-08-27,34.4,38.2,11.6,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,28.0,2.91854893908282,13.0
912,98.19,Basic,2020-04-30,Mid-Market,,,,2023-03-12,22.7,59.8,9.8,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,6.586624951114588,194.0
913,1149.71,Enterprise,2022-11-11,Mid-Market,2024-10-02,Email de Acompanhamento,,2025-08-18,42.0,39.0,10.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,112.0,4.055312157721796,67.0
914,116.01,Pro,2021-10-29,Enterprise,2022-12-04,Suporte Técnico,,2024-07-23,23.11111111111111,39.111111111111114,8.333333333333334,0.2222222222222222,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,208.0,5.090826106800548,123.0
915,77.87,Basic,2023-02-19,Mid-Market,2026-01-03,Reunião QBR,2.0,2026-01-06,29.0,65.375,9.125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,47.0,3.780971937029432,47.0
916,576.47,Enterprise,2021-06-09,SMB,2023-09-04,Email de Acompanhamento,9.0,2024-02-23,15.0,29.666666666666668,5.666666666666667,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,169.0,5.479689639434048,144.0
917,63.97,Basic,2021-09-20,SMB,2024-01-30,Email de Acompanhamento,9.0,2024-09-08,24.5,56.25,7.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,148.0,5.1976266544956635,116.0
918,470.27,Pro,2023-06-24,Mid-Market,2025-12-08,Reunião QBR,6.0,2026-05-30,20.4,68.8,8.2,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,51.0,3.4387405886379194,26.0
919,29.71,Basic,2020-06-05,Mid-Market,,,,2023-04-28,41.0,52.75,9.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,6.488071959327337,187.0
920,773.42,Enterprise,2023-07-19,Mid-Market,2026-04-18,Email de Acompanhamento,4.0,2025-07-28,23.5,54.25,9.75,1.75,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,32.0,3.370294318959617,70.0
921,333.1,Pro,2022-05-18,Enterprise,2023-06-01,Suporte Técnico,,2024-06-02,50.0,50.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,182.0,4.539978094194962,130.0
922,77.92,Basic,2022-09-16,Mid-Market,2025-08-29,Email de Acompanhamento,0.0,2024-07-03,30.5,33.75,8.0,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,65.0,4.208652792990143,125.0
923,588.17,Enterprise,2020-07-08,Enterprise,2022-09-03,Reunião QBR,4.0,2022-10-31,33.8,54.6,14.6,1.6,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,221.0,6.397731716855691,213.0
924,264.77,Pro,2022-08-21,Mid-Market,2024-04-28,Reunião QBR,3.0,2024-11-06,17.75,24.25,7.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,135.0,4.279846659364732,107.0
925,472.44,Pro,2022-10-02,Mid-Market,2025-01-31,Email de Acompanhamento,9.0,2025-07-11,19.8,26.8,9.6,0.4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,95.0,4.164841182913472,72.0
926,46.88,Basic,2023-06-04,Mid-Market,2025-01-07,Email de Acompanhamento,6.0,2025-12-01,25.0,44.4,8.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0,3.4934976043805612,52.0
927,71.25,Basic,2022-07-08,Enterprise,2024-06-03,Email de Acompanhamento,,2024-11-23,27.333333333333332,38.333333333333336,11.833333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,130.0,4.400328587075575,105.0
928,45.74,Basic,2020-09-06,SMB,2023-01-17,Reunião QBR,2.0,2023-01-06,19.0,25.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,202.0,6.233476730543606,203.0
929,1608.12,Enterprise,2021-02-01,Enterprise,2021-07-13,Reunião QBR,,2022-12-31,33.8,31.2,8.8,1.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,281.0,5.830214513920584,204.0
930,227.47,Pro,2021-11-03,Enterprise,2024-09-11,Suporte Técnico,6.0,2024-10-24,33.27272727272727,47.36363636363637,10.545454545454545,0.36363636363636365,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,115.0,5.077133728890917,109.0
931,300.76,Pro,2021-12-23,Enterprise,2024-05-20,Email de Acompanhamento,10.0,2024-08-09,28.2,58.0,11.0,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,132.0,4.940209949794614,120.0
932,90.16,Basic,2023-08-14,Enterprise,2025-08-15,Email de Acompanhamento,2.0,2025-06-23,39.75,51.75,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,67.0,3.299110198494182,75.0
933,70.35,Basic,2020-05-29,Enterprise,2022-10-17,Email de Acompanhamento,9.0,2023-05-04,23.125,58.125,13.75,0.125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,215.0,6.507235041063747,186.0
934,234.23,Pro,2022-08-31,Enterprise,2025-06-10,Reunião QBR,8.0,2024-10-21,33.75,56.5,13.5,0.75,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,77.0,4.252464403066813,110.0
935,31.64,Basic,2023-08-03,Mid-Market,,,,2026-05-21,23.333333333333332,21.0,12.333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,3.3292265571526354,27.0
936,1505.83,Enterprise,2022-03-01,Mid-Market,,,,2025-02-16,31.0,65.625,9.5,0.625,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,4.75355969331873,93.0
937,75.34,Basic,2022-10-28,SMB,2024-08-01,Suporte Técnico,8.0,2025-10-01,14.5,68.0,12.0,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,121.0,4.093647316538883,60.0
938,45.36,Basic,2023-02-23,Enterprise,2024-03-14,Suporte Técnico,,2025-09-28,11.8,43.0,11.4,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,141.0,3.7700205338809036,61.0
939,47.17,Basic,2022-04-20,SMB,2024-07-30,Reunião QBR,8.0,2024-10-16,32.6,51.8,4.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,122.0,4.616648411829135,110.0
940,149.9,Pro,2021-10-22,Enterprise,2023-05-21,Email de Acompanhamento,4.0,2024-05-11,35.4,55.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,184.0,5.10999543587403,133.0
941,70.42,Basic,2021-09-10,Enterprise,2023-02-18,Email de Acompanhamento,,2024-01-11,18.0,21.75,10.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,197.0,5.2250114103149246,150.0
942,280.06,Pro,2021-05-16,SMB,2022-08-06,Suporte Técnico,2.0,2023-05-19,23.833333333333332,50.0,11.833333333333334,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,225.0,5.5454130534002735,184.0
943,815.88,Enterprise,2022-08-10,SMB,2024-08-26,Email de Acompanhamento,7.0,2025-04-22,24.6,59.0,7.4,1.4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,118.0,4.309967141292443,84.0
944,97.15,Basic,2021-10-12,Enterprise,2023-12-03,Email de Acompanhamento,,2024-09-19,25.25,29.25,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,156.0,5.137380191693291,114.0
945,473.51,Pro,2022-05-16,Enterprise,2023-08-08,Reunião QBR,,2023-06-08,23.0,38.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,173.0,4.545454545454546,181.0
946,60.08,Basic,2020-01-10,SMB,2022-06-11,Email de Acompanhamento,7.0,2022-09-16,21.8,54.6,9.2,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,233.0,6.890496675791944,219.0
947,48.15,Basic,2023-08-03,Enterprise,2026-08-02,Reunião QBR,8.0,2026-06-03,13.8,26.6,16.6,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,17.0,3.3292265571526354,25.0
948,93.92,Basic,2022-05-29,Mid-Market,2025-04-05,Email de Acompanhamento,9.0,2023-06-19,27.0,39.666666666666664,10.333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,86.0,4.509857612267251,180.0
949,474.97,Pro,2020-10-12,Enterprise,2023-07-13,Email de Acompanhamento,7.0,2023-05-11,23.142857142857142,61.285714285714285,8.428571428571429,0.42857142857142855,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,176.0,6.134923738756355,185.0
950,53.91,Basic,2020-02-14,SMB,2022-11-11,Suporte Técnico,3.0,2022-09-12,41.5,42.5,7.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,211.0,6.794681267109895,220.0
951,102.47,Pro,2020-05-21,Mid-Market,2023-03-29,Email de Acompanhamento,,2022-05-11,35.0,38.4,11.4,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,191.0,6.529135705905358,237.0
952,27.69,Basic,2020-11-26,Mid-Market,2022-12-22,Reunião QBR,,2023-04-02,38.666666666666664,61.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,205.0,6.011732499022292,191.0
953,1519.93,Enterprise,2021-04-24,Enterprise,2023-10-16,Suporte Técnico,4.0,2023-02-09,24.666666666666668,61.833333333333336,13.666666666666666,2.8333333333333335,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,163.0,5.605659516202647,198.0
954,757.4,Enterprise,2020-05-01,SMB,2021-05-24,Email de Acompanhamento,10.0,2022-12-30,24.25,57.25,10.0,1.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,288.0,6.583887368009386,204.0
955,987.43,Enterprise,2022-10-07,Mid-Market,2023-09-10,Email de Acompanhamento,7.0,2025-08-23,17.25,48.75,9.5,0.75,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,168.0,4.151150054764512,66.0
956,22.21,Basic,2021-12-18,Mid-Market,2024-07-21,Suporte Técnico,10.0,2024-10-15,36.6,35.0,10.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,123.0,4.953902327704244,111.0
957,933.83,Enterprise,2020-05-18,SMB,2023-01-17,Suporte Técnico,2.0,2021-02-02,34.5,65.0,7.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,202.0,6.537348455220962,304.0
958,755.08,Enterprise,2020-11-18,SMB,2022-09-12,Suporte Técnico,2.0,2022-07-15,10.5,46.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,220.0,6.033633163863903,228.0
959,58.14,Basic,2020-08-16,Enterprise,2021-10-07,Suporte Técnico,,2022-07-25,28.5,50.5,7.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,268.0,6.290965975752836,227.0
960,84.91,Basic,2021-01-13,Mid-Market,2021-05-16,Reunião QBR,9.0,2022-07-03,29.0,41.333333333333336,12.833333333333334,0.16666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,289.0,5.882245549977179,230.0
961,58.73,Basic,2022-12-15,Mid-Market,2024-11-10,Suporte Técnico,,2025-06-07,21.5,55.666666666666664,10.333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,107.0,3.962212486308872,77.0
962,355.02,Pro,2022-07-29,SMB,2024-12-12,Suporte Técnico,3.0,2023-03-30,12.5,15.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,102.0,4.342825848849945,191.0
963,189.32,Pro,2023-01-23,SMB,2025-04-30,Email de Acompanhamento,5.0,2025-11-14,12.0,81.0,13.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,82.0,3.8548939082819986,54.0
964,61.04,Basic,2020-12-23,SMB,2022-06-25,Email de Acompanhamento,,,,,,,,,,,,,,,,,231.0,5.937817755181854,
965,762.91,Enterprise,2022-02-23,Mid-Market,2023-01-19,Reunião QBR,3.0,2023-11-03,29.2,75.2,8.6,1.2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,201.0,4.769989047097481,160.0
966,119.22,Pro,2021-10-09,SMB,2024-07-25,Reunião QBR,6.0,2023-05-15,33.666666666666664,57.666666666666664,14.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,122.0,5.145595618439069,185.0
967,88.79,Basic,2020-03-07,SMB,,,,2021-10-03,31.0,41.5,5.333333333333333,0.16666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,6.7344544387954635,269.0
968,46.89,Basic,2020-08-12,Mid-Market,2022-09-30,Suporte Técnico,0.0,2023-06-18,23.75,39.125,7.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,217.0,6.301916308173642,180.0
969,194.14,Pro,2022-06-26,Mid-Market,2025-04-16,Reunião QBR,,2024-10-10,36.666666666666664,46.833333333333336,13.666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,84.0,4.433187294633078,111.0
970,184.28,Pro,2020-02-22,Mid-Market,2021-12-09,Suporte Técnico,5.0,2022-11-24,28.4,56.6,12.4,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,259.0,6.772780602268283,209.0
971,1833.09,Enterprise,2022-09-15,SMB,2025-04-06,Suporte Técnico,1.0,2025-05-18,29.875,52.5,11.5,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,86.0,4.211391018619935,80.0
972,1217.85,Enterprise,2021-05-10,SMB,2023-03-02,Reunião QBR,3.0,2023-06-07,25.0,36.8,7.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,195.0,5.56184390689183,181.0
973,471.03,Pro,2021-09-07,Enterprise,,,,2024-03-25,27.5,54.5,10.25,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,5.233226837060703,140.0
